sample_order,sector,sector_rank,ticker,company_name,CIK,filing_position,form,filing_date,accession_number,sec_locator,verification_status,verification_note
143,industrials,17,DD,DuPont,0001666700,F3,10-Q,2020-05-05,0001666700-20-000017,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-20-000017.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
143,industrials,17,DD,DuPont,0001666700,F4,10-Q,2020-07-31,0001666700-20-000042,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
143,industrials,17,DD,DuPont,0001666700,F5,10-Q,2020-10-30,0001666700-20-000053,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-20-000053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
144,industrials,18,CMI,Cummins,0000026172,F1,10-Q,2019-10-29,0000026172-19-000041,https://www.sec.gov/Archives/edgar/data/26172/0000026172-19-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
144,industrials,18,CMI,Cummins,0000026172,F2,10-K,2020-02-11,0000026172-20-000009,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000009.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
144,industrials,18,CMI,Cummins,0000026172,F3,10-Q,2020-04-28,0000026172-20-000019,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
144,industrials,18,CMI,Cummins,0000026172,F4,10-Q,2020-07-28,0000026172-20-000042,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
144,industrials,18,CMI,Cummins,0000026172,F5,10-Q,2020-10-27,0000026172-20-000054,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
145,industrials,19,TDG,TransDigm Group,0001260221,F1,10-K,2019-11-19,0001260221-19-000043,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-19-000043.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
145,industrials,19,TDG,TransDigm Group,0001260221,F2,10-Q,2020-02-04,0001260221-20-000008,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
145,industrials,19,TDG,TransDigm Group,0001260221,F3,10-Q,2020-05-05,0001260221-20-000050,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000050.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
145,industrials,19,TDG,TransDigm Group,0001260221,F4,10-Q,2020-08-04,0001260221-20-000087,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000087.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
145,industrials,19,TDG,TransDigm Group,0001260221,F5,10-K,2020-11-12,0001260221-20-000099,https://www.sec.gov/Archives/edgar/data/1260221/0001260221-20-000099.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
146,industrials,20,MAS,Masco,0000062996,F1,10-Q,2019-10-30,0000062996-19-000063,https://www.sec.gov/Archives/edgar/data/62996/0000062996-19-000063.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
146,industrials,20,MAS,Masco,0000062996,F2,10-K,2020-02-11,0000062996-20-000006,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000006.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
146,industrials,20,MAS,Masco,0000062996,F3,10-Q,2020-04-29,0000062996-20-000016,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000016.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
146,industrials,20,MAS,Masco,0000062996,F4,10-Q,2020-07-30,0000062996-20-000034,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000034.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
146,industrials,20,MAS,Masco,0000062996,F5,10-Q,2020-10-28,0000062996-20-000041,https://www.sec.gov/Archives/edgar/data/62996/0000062996-20-000041.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
147,industrials,21,WAB,Wabtec,0000943452,F1,10-Q,2019-11-01,0001628280-19-013038,https://www.sec.gov/Archives/edgar/data/943452/0001628280-19-013038.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
147,industrials,21,WAB,Wabtec,0000943452,F2,10-K,2020-02-24,0001628280-20-002098,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-002098.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
147,industrials,21,WAB,Wabtec,0000943452,F3,10-Q,2020-05-06,0001628280-20-006580,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-006580.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
147,industrials,21,WAB,Wabtec,0000943452,F4,10-Q,2020-07-29,0001628280-20-010768,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-010768.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
147,industrials,21,WAB,Wabtec,0000943452,F5,10-Q,2020-10-29,0001628280-20-015066,https://www.sec.gov/Archives/edgar/data/943452/0001628280-20-015066.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
148,industrials,22,J,Jacobs Solutions,0000052988,F1,10-K,2019-11-25,0000052988-19-000069,https://www.sec.gov/Archives/edgar/data/52988/0000052988-19-000069.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
148,industrials,22,J,Jacobs Solutions,0000052988,F2,10-Q,2020-02-04,0000052988-20-000019,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
148,industrials,22,J,Jacobs Solutions,0000052988,F3,10-Q,2020-05-06,0000052988-20-000033,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
148,industrials,22,J,Jacobs Solutions,0000052988,F4,10-Q,2020-08-03,0000052988-20-000050,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000050.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
148,industrials,22,J,Jacobs Solutions,0000052988,F5,10-K,2020-11-24,0000052988-20-000070,https://www.sec.gov/Archives/edgar/data/52988/0000052988-20-000070.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
149,industrials,23,DOV,Dover Corporation,0000029905,F1,10-Q,2019-10-17,0000029905-19-000057,https://www.sec.gov/Archives/edgar/data/29905/0000029905-19-000057.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
149,industrials,23,DOV,Dover Corporation,0000029905,F2,10-K,2020-02-14,0000029905-20-000011,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
149,industrials,23,DOV,Dover Corporation,0000029905,F3,10-Q,2020-04-21,0000029905-20-000018,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000018.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
149,industrials,23,DOV,Dover Corporation,0000029905,F4,10-Q,2020-07-22,0000029905-20-000035,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000035.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
149,industrials,23,DOV,Dover Corporation,0000029905,F5,10-Q,2020-10-20,0000029905-20-000043,https://www.sec.gov/Archives/edgar/data/29905/0000029905-20-000043.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
150,industrials,24,LHX,L3Harris,0000202058,F1,10-K,2019-08-22,0000202058-19-000090,https://www.sec.gov/Archives/edgar/data/202058/0000202058-19-000090.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
150,industrials,24,LHX,L3Harris,0000202058,F2,10-Q,2019-10-31,0000202058-19-000103,https://www.sec.gov/Archives/edgar/data/202058/0000202058-19-000103.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
150,industrials,24,LHX,L3Harris,0000202058,F3,10-Q,2020-05-07,0000202058-20-000040,https://www.sec.gov/Archives/edgar/data/202058/0000202058-20-000040.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
150,industrials,24,LHX,L3Harris,0000202058,F4,10-Q,2020-08-04,0000202058-20-000053,https://www.sec.gov/Archives/edgar/data/202058/0000202058-20-000053.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
150,industrials,24,LHX,L3Harris,0000202058,F5,10-Q,2020-11-02,0000202058-20-000063,https://www.sec.gov/Archives/edgar/data/202058/0000202058-20-000063.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
151,industrials,25,PH,Parker Hannifin,0000076334,F1,10-Q,2019-11-06,0000076334-19-000135,https://www.sec.gov/Archives/edgar/data/76334/0000076334-19-000135.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
151,industrials,25,PH,Parker Hannifin,0000076334,F2,10-Q,2020-02-05,0000076334-20-000009,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000009.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
151,industrials,25,PH,Parker Hannifin,0000076334,F3,10-Q,2020-05-06,0000076334-20-000052,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000052.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
151,industrials,25,PH,Parker Hannifin,0000076334,F4,10-K,2020-08-26,0000076334-20-000099,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000099.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
151,industrials,25,PH,Parker Hannifin,0000076334,F5,10-Q,2020-11-06,0000076334-20-000131,https://www.sec.gov/Archives/edgar/data/76334/0000076334-20-000131.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
152,industrials,26,TXT,Textron,0000217346,F1,10-Q,2019-10-23,0001104659-19-055774,https://www.sec.gov/Archives/edgar/data/217346/0001104659-19-055774.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
152,industrials,26,TXT,Textron,0000217346,F2,10-K,2020-02-25,0001104659-20-024773,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-024773.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
152,industrials,26,TXT,Textron,0000217346,F3,10-Q,2020-05-01,0001104659-20-055073,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-055073.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
152,industrials,26,TXT,Textron,0000217346,F4,10-Q,2020-07-31,0001104659-20-088960,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-088960.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
152,industrials,26,TXT,Textron,0000217346,F5,10-Q,2020-10-29,0000217346-20-000069,https://www.sec.gov/Archives/edgar/data/217346/0000217346-20-000069.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
153,industrials,28,NSC,Norfolk Southern,0000702165,F1,10-Q,2019-10-23,0000702165-19-000066,https://www.sec.gov/Archives/edgar/data/702165/0000702165-19-000066.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
153,industrials,28,NSC,Norfolk Southern,0000702165,F2,10-K,2020-02-06,0000702165-20-000011,https://www.sec.gov/Archives/edgar/data/702165/0000702165-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
153,industrials,28,NSC,Norfolk Southern,0000702165,F3,10-Q,2020-04-29,0000702165-20-000016,https://www.sec.gov/Archives/edgar/data/702165/0000702165-20-000016.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
153,industrials,28,NSC,Norfolk Southern,0000702165,F4,10-Q,2020-07-29,0000702165-20-000033,https://www.sec.gov/Archives/edgar/data/702165/0000702165-20-000033.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
153,industrials,28,NSC,Norfolk Southern,0000702165,F5,10-Q,2020-10-28,0000702165-20-000042,https://www.sec.gov/Archives/edgar/data/702165/0000702165-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
154,industrials,29,LDOS,Leidos,0001336920,F1,10-Q,2019-10-29,0001336920-19-000054,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-19-000054.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
154,industrials,29,LDOS,Leidos,0001336920,F2,10-K,2020-02-18,0001336920-20-000023,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-20-000023.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
154,industrials,29,LDOS,Leidos,0001336920,F3,10-Q,2020-05-05,0001336920-20-000038,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-20-000038.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
154,industrials,29,LDOS,Leidos,0001336920,F4,10-Q,2020-08-04,0001336920-20-000069,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-20-000069.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
154,industrials,29,LDOS,Leidos,0001336920,F5,10-Q,2020-11-02,0001336920-20-000083,https://www.sec.gov/Archives/edgar/data/1336920/0001336920-20-000083.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
155,industrials,30,RSG,Republic Services,0001060391,F1,10-Q,2019-10-31,0001060391-19-000042,https://www.sec.gov/Archives/edgar/data/1060391/0001060391-19-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
155,industrials,30,RSG,Republic Services,0001060391,F2,10-K,2020-02-14,0001060391-20-000016,https://www.sec.gov/Archives/edgar/data/1060391/0001060391-20-000016.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
155,industrials,30,RSG,Republic Services,0001060391,F3,10-Q,2020-05-06,0001060391-20-000032,https://www.sec.gov/Archives/edgar/data/1060391/0001060391-20-000032.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
155,industrials,30,RSG,Republic Services,0001060391,F4,10-Q,2020-08-07,0001060391-20-000057,https://www.sec.gov/Archives/edgar/data/1060391/0001060391-20-000057.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
155,industrials,30,RSG,Republic Services,0001060391,F5,10-Q,2020-11-06,0001060391-20-000069,https://www.sec.gov/Archives/edgar/data/1060391/0001060391-20-000069.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
156,industrials,31,DAL,Delta Air Lines,0000027904,F1,10-Q,2019-10-10,0000027904-19-000012,https://www.sec.gov/Archives/edgar/data/27904/0000027904-19-000012.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
156,industrials,31,DAL,Delta Air Lines,0000027904,F2,10-K,2020-02-13,0000027904-20-000004,https://www.sec.gov/Archives/edgar/data/27904/0000027904-20-000004.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
156,industrials,31,DAL,Delta Air Lines,0000027904,F3,10-Q,2020-04-22,0000027904-20-000007,https://www.sec.gov/Archives/edgar/data/27904/0000027904-20-000007.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
156,industrials,31,DAL,Delta Air Lines,0000027904,F4,10-Q,2020-07-15,0000027904-20-000010,https://www.sec.gov/Archives/edgar/data/27904/0000027904-20-000010.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
156,industrials,31,DAL,Delta Air Lines,0000027904,F5,10-Q,2020-10-14,0000027904-20-000013,https://www.sec.gov/Archives/edgar/data/27904/0000027904-20-000013.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
157,industrials,32,HII,Huntington Ingalls Industries,0001501585,F1,10-Q,2019-11-07,0001501585-19-000026,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-19-000026.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
157,industrials,32,HII,Huntington Ingalls Industries,0001501585,F2,10-K,2020-02-13,0001501585-20-000011,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-20-000011.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
157,industrials,32,HII,Huntington Ingalls Industries,0001501585,F3,10-Q,2020-05-07,0001501585-20-000019,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-20-000019.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
157,industrials,32,HII,Huntington Ingalls Industries,0001501585,F4,10-Q,2020-08-06,0001501585-20-000035,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-20-000035.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
157,industrials,32,HII,Huntington Ingalls Industries,0001501585,F5,10-Q,2020-11-05,0001501585-20-000042,https://www.sec.gov/Archives/edgar/data/1501585/0001501585-20-000042.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
158,information_technology,1,KEYS,Keysight Technologies,0001601046,F1,10-Q,2019-08-30,0001601046-19-000038,https://www.sec.gov/Archives/edgar/data/1601046/0001601046-19-000038.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
158,information_technology,1,KEYS,Keysight Technologies,0001601046,F2,10-K,2019-12-18,0001601046-19-000110,https://www.sec.gov/Archives/edgar/data/1601046/0001601046-19-000110.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
158,information_technology,1,KEYS,Keysight Technologies,0001601046,F3,10-Q,2020-03-05,0001601046-20-000005,https://www.sec.gov/Archives/edgar/data/1601046/0001601046-20-000005.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
158,information_technology,1,KEYS,Keysight Technologies,0001601046,F4,10-Q,2020-06-02,0001601046-20-000045,https://www.sec.gov/Archives/edgar/data/1601046/0001601046-20-000045.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
158,information_technology,1,KEYS,Keysight Technologies,0001601046,F5,10-Q,2020-09-01,0001601046-20-000056,https://www.sec.gov/Archives/edgar/data/1601046/0001601046-20-000056.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
159,information_technology,2,IT,Gartner,0000749251,F1,10-Q,2019-10-31,0000749251-19-000025,https://www.sec.gov/Archives/edgar/data/749251/0000749251-19-000025.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
159,information_technology,2,IT,Gartner,0000749251,F2,10-K,2020-02-19,0000749251-20-000008,https://www.sec.gov/Archives/edgar/data/749251/0000749251-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
159,information_technology,2,IT,Gartner,0000749251,F3,10-Q,2020-05-07,0000749251-20-000015,https://www.sec.gov/Archives/edgar/data/749251/0000749251-20-000015.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
159,information_technology,2,IT,Gartner,0000749251,F4,10-Q,2020-08-04,0000749251-20-000026,https://www.sec.gov/Archives/edgar/data/749251/0000749251-20-000026.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
159,information_technology,2,IT,Gartner,0000749251,F5,10-Q,2020-11-03,0000749251-20-000034,https://www.sec.gov/Archives/edgar/data/749251/0000749251-20-000034.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
160,information_technology,3,KLAC,KLA Corporation,0000319201,F1,10-Q,2019-10-31,0000319201-19-000039,https://www.sec.gov/Archives/edgar/data/319201/0000319201-19-000039.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
160,information_technology,3,KLAC,KLA Corporation,0000319201,F2,10-Q,2020-02-05,0000319201-20-000008,https://www.sec.gov/Archives/edgar/data/319201/0000319201-20-000008.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
160,information_technology,3,KLAC,KLA Corporation,0000319201,F3,10-Q,2020-05-06,0000319201-20-000026,https://www.sec.gov/Archives/edgar/data/319201/0000319201-20-000026.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
160,information_technology,3,KLAC,KLA Corporation,0000319201,F4,10-K,2020-08-07,0000319201-20-000047,https://www.sec.gov/Archives/edgar/data/319201/0000319201-20-000047.txt,VERIFIED_FROM_OFFICIAL_SEC_MASTER_INDEX,Sequential 10-Q/10-K under frozen H06 F5 rule
